Unit Cell Height,Base Length ,Side Length,Structure Height,Structure Length,Material,Young's Modulus,Density,Poisson's Ratio,Boundary Conditions,Frequency #,Hexagonal Eigenfrequency (Hz),Auxetic Eigenfrequency 
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,5,823.5989983443909,956.8352865781625
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,6,926.4906566369841,1076.7809436566079
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,7,1038.20030209817,1389.9700036292918
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,8,1283.8758593396399,1507.4984717331474
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,9,1307.6135302423418,1669.4183059252216
34.64,30.00,20.00,178.20,292.84,CF_Low,"2,30E+11",1800,0.2,NNN,10,1427.9923872535906,1685.8098722532516
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,1,384.5531688375894,291.7170916641129
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,2,1157.7095660524021,631.1882222525439
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,3,1417.4240118926102,1169.1569966124382
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,4,1721.8530497272936,1363.5547323024912
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,5,2587.796270906974,1493.1075309784885
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,6,2690.296275266775,2031.421394694372
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,7,2776.9412219680485,2410.453409540289
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,8,3444.309313377125,2765.5358837064887
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,9,3594.2456799726583,3262.5316531618314
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,FNF,10,3910.131452756039,3611.7927690791466
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,1,302.8266040425311,104.31733367246916
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,2,369.3282785383097,114.99177688529987
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,3,886.5288886352242,370.83812577314603
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,4,1282.4038599258995,672.8779453844655
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,5,1649.0184195369293,679.7167478992357
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,6,2156.10466989993,1594.7252748239882
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,7,2377.4214282184676,1647.1008589130101
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,8,2424.061794910281,1835.692913422303
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,9,2981.7937749819816,2456.267616827958
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNF,10,3239.9012487535565,2650.2862166918544
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,1,431.36705910821075,618.9383073941466
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,2,1089.6799389830376,1491.098708788652
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,3,1786.5057508928994,1594.2892452896072
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,4,1890.2485659880203,2212.4871987204
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,5,1962.6358847392592,2291.8075387271992
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,6,2134.0421104338934,2490.9975172219247
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,7,2479.6374823263413,3216.7988057819357
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,8,2942.571317986446,3479.6872543565237
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,9,3015.9382185002783,3904.2192582377365
34.64,30.00,20.00,178.20,292.84,CNTs,1.5E+12,2100,0.3,NNN,10,3286.6191242069,3994.5957678643435
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,1,43.105740446445196,32.468222831962734
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,2,129.45267207964704,71.16412918185681
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,3,159.95425241503398,130.89125854318112
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,4,192.33586677173213,153.67689024823056
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,5,292.05613045767916,166.29003361291254
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,6,301.93332193596166,229.02436618783187
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,7,312.22193886544744,271.6470697807183
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,8,388.54027387439515,308.25351392269226
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,9,405.57888042365914,367.78858027363236
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,FNF,10,438.3443264365862,407.22676563319266
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,1,34.019101281573356,11.745159794331672
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,2,41.311175913448736,12.795265636254257
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,3,100.02717077342503,41.25433780950534
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,4,143.4489761201957,74.91903000761751
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,5,184.1956417534981,76.62711249690358
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,6,241.44910650549977,179.75858348506912
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,7,268.2464530790062,183.44637696422325
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,8,273.58177822837825,206.90974290468577
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,9,336.5443351866742,273.5799770124342
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNF,10,365.65009494063185,298.7330413324525
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,1,47.939983617211574,68.7623816399872
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,2,121.56306148587902,168.10654593793757
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,3,198.7573816709675,177.39080107712445
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,4,213.31077366934312,249.41073148558849
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,5,219.4151546146068,254.87134116375393
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,6,240.76029980711237,280.7748384734834
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,7,277.0055692055493,362.54903437649034
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,8,332.37606037597527,392.44106895766697
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,9,340.14288267904436,439.9525385092198
34.64,30.00,20.00,178.20,292.84,FeMnSi,"7,00E+10",7800,0.33,NNN,10,370.86773372372414,446.02794974686805
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,1,76.36708887780965,57.9310935594549
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,2,229.90555411305243,125.34549407798114
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,3,281.48135113565894,232.17885889574205
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,4,341.93686491912575,270.78363625440477
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,5,513.9015458016563,296.5110803680724
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,6,534.2566684284585,403.41297590223934
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,7,551.4631899629884,478.68363773927234
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,8,683.9935199845571,549.1982430453382
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,9,713.768866479993,647.894920561642
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,FNF,10,776.4995337638986,717.253482273282
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,1,60.137291409020854,20.716024297737107
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,2,73.34362986191546,22.83582065713082
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,3,176.05271780176196,73.64346554173522
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,4,254.66816425802986,133.62451338340742
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,5,327.47288615631254,134.9826079912004
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,6,428.1733977412604,316.6909980372893
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,7,472.12393046575147,327.0920847810842
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,8,481.3860806478647,364.5439315016863
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,9,592.1441525814603,487.78172343366924
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNF,10,643.4008266940709,526.3112088749053
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,1,85.66369753418316,122.91282559098417
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,2,216.39578470442834,296.1121552977258
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,3,354.7760219155631,316.6044084246825
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,4,375.3779501198974,439.3702103357834
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,5,389.7530985226254,455.12216328272274
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,6,423.7920703731755,494.6786148919437
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,7,492.4226645655341,638.8129922165397
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,8,584.3550999911743,691.0191034384628
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,9,598.9247799544628,775.3254514818794
34.64,30.00,20.00,178.20,292.84,GFRP_High,"6,00E+10",2100,0.3,NNN,10,652.6783685145298,793.2730111022015
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,1,48.21202434642639,37.33438794906508
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,2,145.9965010721066,77.5897773093745
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,3,173.8901280096764,146.54452746916726
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,4,218.30415973359763,167.76228345635263
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,5,317.33333375627655,190.74222311246945
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,6,332.8862182311469,249.7352049926958
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,7,347.09634067991254,296.6331833619848
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,8,422.9336556406219,352.2408136232384
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,9,441.072385833032,401.15966090544555
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,FNF,10,488.4276313878239,443.92735882135474
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,1,37.77182881963833,12.872649755680674
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,2,46.691155646564916,14.7326219920442
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,3,108.80692314610378,47.545109793337055
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,4,161.8450145421999,83.57165275533453
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,5,209.30445275894326,86.033268051318
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,6,270.3592116430182,196.1299284354942
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,7,292.1916154147245,210.3489105988814
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,8,297.33025876030064,225.79306008925468
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,9,365.67695019736084,313.712154142964
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNF,10,397.42333370927594,325.97177964268633
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,1,55.531377774005165,79.75681805826773
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,2,138.34636656350523,183.30659761661084
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,3,229.12971634445634,204.33675658014664
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,4,231.86274464329665,272.0539857277107
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,5,247.2505593347913,294.34172819717656
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,6,261.9357779936541,306.3861940333438
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,7,313.26570844656726,395.74571013960923
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,8,360.15448090330403,427.4018817805408
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,9,370.47807094948297,480.4908367484932
34.64,30.00,20.00,178.20,292.84,GFRP_Low,"2,00E+10",1800,0.2,NNN,10,403.19633492620784,505.30000281464885
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,1,318.1452849349767,241.3409251633441
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,2,957.7865245488613,522.189326945639
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,3,1172.651292908761,967.2571228312162
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,4,1424.5089597563406,1128.0846167529542
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,5,2140.9138118434,1235.2651466688278
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,6,2225.713251195517,1680.618437268759
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,7,2297.3956168919653,1994.1960113439725
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,8,2849.516967237805,2287.95985145548
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,9,2973.561059209908,2699.130205412367
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,FNF,10,3234.8970158731663,2988.077969781421
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,1,250.5319525908083,86.30293842172871
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,2,305.54955569717964,95.13403476805713
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,3,733.4356114750561,306.7986788727042
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,4,1060.947555075949,556.6797142285284
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,5,1364.252025071109,562.337534495499
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,6,1783.7703531230034,1319.334681605913
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,7,1966.8682687074152,1362.665608409982
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,8,2005.4543845465655,1518.689997524826
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,9,2466.872508278601,2032.0986342662802
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNF,10,2680.407809009155,2192.612467892519
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,1,356.87495795351606,512.0548173628923
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,2,901.50482723332,1233.6032202013782
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,3,1477.9968881371312,1318.9739450833142
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,4,1563.8245199225737,1830.4162708448016
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,5,1623.7113874808567,1896.0389066423759
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,6,1765.5177422538625,2060.8310811193
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,7,2051.4327941134866,2661.2948902508942
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,8,2434.423314993373,2878.7855469098367
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,9,2495.1206007079095,3230.0057884705852
34.64,30.00,20.00,178.20,292.84,Graphene,1.1E+12,2250,0.3,NNN,10,2719.058048277245,3304.775320608695
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,1,134.1429284878294,100.52332061559284
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,2,402.0805876592569,222.29037014034108
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,3,500.0089308856455,406.78484340280494
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,4,597.109490181098,479.8871798017618
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,5,912.9592905332253,515.0797892209015
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,6,939.492859212392,715.3586267044785
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,7,974.2404985487769,848.2342887356746
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,8,1214.2130324680093,955.3006690229398
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,9,1267.780792477806,1148.7077727919275
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,FNF,10,1363.705464768858,1272.032926100135
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,1,106.04751066678028,36.65082059907474
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,2,128.3921127184063,39.60862748625869
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,3,312.6433226082376,127.68605372752214
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,4,445.7655188494556,232.0161885992527
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,5,571.8962613594359,239.3325619138929
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,6,750.6522385145572,561.3982560410066
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,7,838.5237654707373,568.2233362300689
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,8,855.2803127919252,646.167593686382
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,9,1052.1518471084587,847.450364536504
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNF,10,1143.0940271464272,932.9417309687555
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,1,148.2913510126995,212.64688382679805
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,2,376.94543516857516,525.0761949932784
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,3,615.2483916427808,549.1225618796394
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,4,666.7861923950771,778.967497338234
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,5,681.2839453802035,788.7233863588405
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,6,752.4443859457938,876.8493834168263
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,7,859.6971363036201,1132.1431464911284
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,8,1039.7237903029566,1226.1016280217139
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,9,1062.7787568532058,1373.6768866593131
34.64,30.00,20.00,178.20,292.84,Kevlar,"1,25E+11",1440,0.35,NNN,10,1159.2394359803343,1383.776959117946
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,1,24.562962926103967,18.250527571687382
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,2,73.3720659990362,40.91735079562712
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,3,92.16896939438693,74.26135518724486
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,4,108.92770326334835,88.2873662180747
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,5,168.25024301760365,93.58585721219494
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,6,171.78010297656135,131.66719776060154
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,7,179.25516874204064,156.0434908842801
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,8,223.71173472954035,173.6957132139152
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,9,233.69268664073726,211.4003714766359
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,FNF,10,249.4168564941122,234.13957348664167
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,1,19.478862187332126,6.7352386205126225
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,2,23.469787994898685,7.189706945608774
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,3,57.62017496584993,23.171915457716885
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,4,81.44004034851595,42.143042248469
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,5,104.36909127342817,44.0464778217864
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,6,137.16879017467346,103.2391031073639
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,7,154.59442842696046,103.30392146150162
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,8,157.68399032499158,118.89446167094607
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,9,193.99165721457413,153.9854087637956
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNF,10,210.74586729840968,171.665303757542
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,1,26.891683447303265,38.54485862584856
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,2,68.59593823246823,96.64180099215035
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,3,111.6899004611533,99.67949154767746
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,4,122.90477448799065,143.11326042365945
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,5,124.21205986136232,143.3524391200401
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,6,138.6473927968654,161.34122134756453
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,7,156.63833173181354,208.28887084366886
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,8,191.88870289969873,225.76311223473834
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,9,195.74664682953917,251.98098588551753
34.64,30.00,20.00,178.20,292.84,PET,"4,00E+09",1380,0.38,NNN,10,213.65716448322576,252.66763284465537
34.64,30.00,20.00,178.20,292.84,Polycarbonate,2.4E+9,1400,0.39,FNF,1,18.91065289495225,14.006564047939175
34.64,30.00,20.00,178.20,292.84,Polycarbonate,2.4E+9,1400,0.39,FNF,2,56.41159544507719,31.551415116837198
34.64,30.00,20.00,178.20,292.84,Polycarbonate,2.4E+9,1400,0.39,FNF,3,71.11390650851757,57.09426169137582
34.64,30.00,20.00,178.20,292.84,Polycarbonate,2.4E+9,1400,0.39,FNF,4,83.75177051514996,68.0648421684483
